loan_status,loan_amnt,int_rate,installment,fico_range_low,total_pymnt,total_rec_prncp,last_pymnt_amnt,last_fico_range_high,last_fico_range_low
0,7000,0.13,235.16,695,8061.479629,7000,4068.73,694,690
0,20000,0.11,659.43,720,22100.75264,20000,3499.01,739,735
1,12000,0.09,384.34,675,4990.09,3943.38,384.34,559,555
0,22350,0.14,769.2,740,26274.84983,22350,13216.44,794,790
0,32000,0.09,1024.91,755,32699.85098,32000,15666.9,729,725
1,8000,0.14,273.39,710,4382.85,2512.61,273.39,669,665
0,9900,0.17,352.92,670,12370.49625,9900,3979.85,659,655
0,3200,0.09,102.5,800,3337.074932,3200,2923.7,749,745
0,7200,0.13,244.3,690,8511.994796,7200,0.25,589,585
0,6000,0.13,201.56,695,6661.212263,6000,3646.75,654,650
0,4325,0.31,185.96,695,6668.377201,4325,725.11,684,680
0,8000,0.09,254.37,660,9152.934453,8000,253.98,614,610
0,9200,0.13,312.17,665,11230.79573,9200,311.74,714,710
0,11075,0.19,405.91,680,13487.33965,11075,7398.69,724,720
0,3000,0.13,101.8,685,3592.828084,3000,1244.69,699,695
0,5550,0.08,173.9,705,5756.540742,5550,4889.5,754,750
0,13200,0.07,407.52,705,13918.88725,13200,2701.91,639,635
1,16000,0.14,550.66,710,7265.08,3774.91,550.66,499,0
0,3700,0.13,124.3,685,4416.180775,3700,41.41,714,710
0,18250,0.18,659.69,680,22967.70854,18250,8472.77,649,645
0,11175,0.17,398.37,685,11492.63,11175,11104.81,704,700
0,20000,0.07,617.46,700,21686.134,20000,8344.7,739,735
1,5400,0.24,213.25,670,5019.99,2823.47,213.25,524,520
0,12000,0.08,373.78,690,13282.25104,12000,3942.81,719,715
1,2000,0.09,63.22,740,1284.18,935.92,63.22,554,550
0,9600,0.13,325.74,660,11734.94182,9600,325.39,674,670
0,5500,0.11,181.35,685,6524.742887,5500,181,674,670
0,9600,0.14,328.06,700,9751.750001,9600,7839.21,714,710
0,6000,0.1,194.99,675,6578.667834,6000,457.32,649,645
0,8000,0.13,271.45,680,9761.216669,8000,922.44,724,720
0,30000,0.07,926.18,740,33330.66023,30000,926.01,684,680
0,4000,0.1,130,660,4626.510793,4000,1374.68,664,660
1,35000,0.11,1145.69,675,22949.71,18013.74,1202.97,499,0
1,16375,0.24,646.66,675,11463.27,5005.09,646.66,499,0
0,20000,0.09,640.57,730,22970.71254,20000,640.39,789,785
1,13000,0.13,441.1,705,5213.37,2987.34,112.56,574,570
0,6500,0.16,227.21,690,8179.176948,6500,452.15,639,635
0,6000,0.1,194.99,660,6489.352012,6000,3152.97,694,690
0,10000,0.13,335.93,690,10423.78174,10000,9423.1,744,740
0,9625,0.25,384.17,665,13835.89922,9625,383.95,519,515
0,7000,0.11,229.14,710,8092.514208,7000,2826.56,739,735
0,14275,0.09,453.88,665,16337.2479,14275,453.66,684,680
0,20000,0.08,626.64,755,21524.7036,20000,13996.15,809,805
0,10000,0.07,308.73,690,10323.56359,10000,8783.79,684,680
0,35000,0.16,1223.43,715,44058.33506,35000,1223.13,714,710
0,11000,0.07,339.6,815,12221.24114,11000,339.51,709,705
0,10625,0.11,347.8,665,12207.6673,10625,420.78,694,690
0,24000,0.11,785.62,695,27274.03271,24000,265.08,734,730
0,12000,0.17,427.78,675,15399.76063,12000,315.6,694,690
0,6000,0.11,197.83,685,6745.440624,6000,3979.65,684,680
0,5000,0.1,162.49,675,5830.715574,5000,958.93,639,635
0,12500,0.09,400.36,670,13989.89172,12500,6763.64,684,680
0,30000,0.16,1048.65,680,30019.24,30000,30045.22,689,685
1,6400,0.16,223.72,665,1290.44,427.22,223.72,609,605
0,35000,0.11,1154,700,39687.94233,35000,21190.43,684,680
0,6000,0.11,196.41,720,7066.840839,6000,196.15,709,705
0,20000,0.13,671.86,715,24201.07897,20000,671.77,769,765
0,7000,0.13,235.16,760,8153.751028,7000,3690.68,784,780
0,12000,0.09,384.34,705,12790.82727,12000,9722.44,704,700
1,7000,0.1,227.49,670,5640.8,4216.17,227.49,499,0
0,7500,0.14,258.13,660,8795.718666,7500,4671.68,659,655
0,12000,0.1,389.98,675,14031.98443,12000,389.67,719,715
1,11000,0.11,360.08,680,9166.81,5350.19,75,564,560
0,4000,0.13,134.38,675,4103.14,4000,3971.6,739,735
0,4000,0.09,127.19,710,4576.890342,4000,126.79,689,685
0,16000,0.09,508.73,685,17867.39952,16000,7700.79,754,750
0,10000,0.17,356.48,660,12477.19142,10000,4613.69,614,610
0,6000,0.09,190.78,745,6083.03,6000,6086.03,654,650
0,15000,0.14,516.25,670,18601.62736,15000,446.83,664,660
0,16000,0.09,505.75,720,18169.28375,16000,2498.67,769,765
1,15000,0.14,516.25,680,10292.17,3165.98,516.25,649,645
0,10000,0.09,320.29,685,11524.86958,10000,319.99,729,725
1,9475,0.26,380.2,700,2523.4,732.53,75,629,625
0,8900,0.25,353.82,665,10656.12985,8900,7484.11,594,590
0,8000,0.13,271.45,700,9791.900084,8000,562.61,634,630
0,8000,0.07,246.99,690,8331.518186,8000,6852.69,699,695
0,8000,0.13,271.45,660,8733.922654,8000,6831.39,639,635
0,35000,0.05,1054.02,725,37563.4751,35000,14385.38,749,745
0,6000,0.14,205.04,670,7210.562817,6000,2499.3,734,730
0,16000,0.13,537.49,680,17369.86705,16000,13618.81,574,570
1,5275,0.24,208.32,700,4932.58,2455.9,50,584,580
0,32000,0.13,1074.98,680,37597.93651,32000,15046.1,634,630
0,5000,0.27,204.1,670,7340.059195,5000,204.06,709,705
0,1400,0.14,48.19,685,1734.720866,1400,48.08,534,530
0,5000,0.14,172.09,685,5747.545408,5000,1826.04,704,700
0,21825,0.14,745.83,660,22743.76093,21825,21269.06,704,700
0,10000,0.09,317.96,670,10876.29121,10000,6747.8,684,680
0,6000,0.09,192.17,680,6920.910052,6000,207.15,724,720
0,16500,0.17,588.19,670,18624.93004,16500,13934.98,644,640
1,7500,0.14,256.3,690,6158.3,4644.56,256.3,504,500
1,9600,0.18,347.02,660,9491.55,6393.58,347.02,504,500
0,7800,0.11,257.18,700,8420.355923,7800,6367.9,669,665
0,6025,0.09,191.57,755,6327.876716,6025,798.33,769,765
0,9600,0.16,335.57,660,12085.42284,9600,338.15,674,670
0,20000,0.14,683.46,665,23470.48264,20000,665.68,754,750
1,5850,0.18,211.47,660,4668.88,3197.59,211.47,504,500
0,5000,0.09,158.98,660,5721.343253,5000,474.31,709,705
0,12500,0.05,376.44,740,13227.73088,12500,7584.82,749,745
1,15000,0.17,534.72,660,11756.93,7392.34,534.72,519,515
0,6000,0.09,190.78,665,6837.507626,6000,1307.89,744,740
0,24700,0.13,838.09,680,30190.13352,24700,3312.19,724,720
1,1000,0.09,31.8,695,813.02,636.54,31.8,539,535
0,25000,0.13,848.27,715,30420.60213,25000,4297.43,674,670
0,21100,0.29,882.84,660,31668.06499,21100,3451.03,719,715
0,5000,0.17,178.24,660,6409.017241,5000,125.34,674,670
0,14000,0.14,481.83,660,17334.40451,14000,481.62,644,640
0,8000,0.13,268.75,680,8706.207418,8000,8.55,589,585
0,32000,0.11,1047.49,785,37519.90754,32000,7162.24,784,780
0,12000,0.11,392.81,660,14097.22977,12000,2320.26,679,675
1,18000,0.17,641.66,700,6422.86,4124.09,641.66,704,700
0,5000,0.09,158.05,710,5094.200839,5000,1427.92,709,705
0,10000,0.13,339.31,670,12207.42792,10000,339.07,704,700
0,12000,0.1,389.98,725,12615.05192,12000,10695.45,724,720
1,2500,0.13,84.83,705,2391.07,1777.89,84.83,509,505
1,21000,0.13,712.54,675,21360.46,16862.88,712.54,644,640
0,4200,0.16,146.82,730,4854.887715,4200,834.37,754,750
0,3500,0.24,137.3,665,4929.747104,3500,1891.59,724,720
1,12000,0.09,384.34,665,9217.83,7616.53,384.34,499,0
0,35000,0.14,1204.57,685,42002.61111,35000,17939.39,674,670
0,12000,0.13,403.12,675,12687.89157,12000,86.57,739,735
0,10000,0.08,311.48,710,10835.83715,10000,6167.86,724,720
0,4800,0.14,165.2,660,5943.218392,4800,165.08,654,650
1,5000,0.11,164.86,665,5619.73,1221.56,164.86,704,700
1,17000,0.11,556.48,680,12096.14,9622.7,556.48,584,580
0,7000,0.09,224.2,695,7920.987301,7000,29.48,704,700
0,1200,0.09,38.44,775,1262.759653,1200,1032.75,779,775
0,12000,0.14,413,665,14804.90598,12000,412.7,609,605
1,24000,0.14,825.99,720,6758.19,795.53,825.99,544,540
1,6000,0.13,203.59,715,5057.41,3373.34,64.77,539,535
0,4000,0.11,130.94,725,4711.227226,4000,130.77,649,645
0,10000,0.14,344.17,705,11080.20676,10000,7990.73,729,725
0,14000,0.09,442.53,745,15593.61331,14000,6749.69,719,715
1,3025,0.13,101.62,670,602.19,427.52,101.62,589,585
0,8000,0.2,297.27,660,9554.174805,8000,5947.95,714,710
0,16000,0.14,546.77,665,18167.69551,16000,11589.93,674,670
0,6500,0.09,208.19,675,7448.246584,6500,1828.08,704,700
0,5050,0.13,171.35,670,5396.522389,5050,4543.55,724,720
1,24000,0.11,785.62,730,11328.53,7773.74,785.62,534,530
1,7500,0.14,258.13,670,1542.74,1036.25,258.13,524,520
0,23025,0.13,781.25,665,26972.98637,23025,13579.59,669,665
1,13000,0.21,493.06,685,4555.4,1633.11,493.06,624,620
1,2000,0.11,65.47,775,828.56,339.28,65.47,599,595
0,4000,0.07,123.5,765,4444.054738,4000,123.1,699,695
0,2000,0.11,65.95,740,2259.822855,2000,180.21,699,695
0,4800,0.09,153.74,710,5533.781257,4800,153.56,659,655
1,8000,0.13,268.75,665,3901.27,1999.91,268.75,614,610
1,4200,0.14,144.55,690,2917.01,1874.08,144.55,614,610
0,9000,0.09,284.49,700,10237.884,9000,1125.62,739,735
0,4000,0.25,159.02,740,5459.137926,4000,1966.25,704,700
0,6000,0.09,192.17,700,6466.920804,6000,4548.38,704,700
0,7150,0.21,271.18,710,9725.596914,7150,1056.38,714,710
0,14400,0.18,520.53,695,18159.71579,14400,6690.1,609,605
0,20000,0.09,635.91,680,22882.42333,20000,635.56,719,715
0,18000,0.11,589.22,690,20054.07527,18000,10700.68,714,710
0,2900,0.22,111.34,660,3742.04743,2900,1200.7,719,715
0,12000,0.09,381.55,760,12150.56521,12000,320.52,794,790
0,15000,0.11,494.57,670,17833.71196,15000,499.84,629,625
0,8400,0.19,307.87,660,10992.60941,8400,1213.31,659,655
0,20000,0.17,712.96,685,23800.92303,20000,13125.4,699,695
1,10000,0.24,392.28,660,2978.36,1001.05,392.28,619,615
0,20000,0.11,654.68,660,22934.7962,20000,9865.62,659,655
0,24000,0.07,740.95,810,25948.0551,24000,11361.23,809,805
0,18000,0.09,576.51,670,19913.31626,18000,11275.16,714,710
0,2500,0.05,75.29,755,2568.638169,2500,2192.93,789,785
0,12000,0.13,407.17,675,14666.91751,12000,406.98,709,705
1,6700,0.18,242.19,695,5321.48,3662.04,242.19,564,560
0,5000,0.14,170.87,670,5552.780346,5000,4009.35,749,745
0,6000,0.09,192.17,665,6295.198962,6000,5337.51,629,625
0,26000,0.1,844.95,780,30501.16137,26000,844.58,774,770
0,6000,0.18,216.89,660,7801.769409,6000,216.62,664,660
0,35000,0.14,1196.05,680,40517.76718,35000,22563.42,779,775
0,1400,0.11,46.16,675,1432.85,1400,1387.58,629,625
0,15000,0.09,476.93,700,15742.71835,15000,12888.63,769,765
0,3500,0.13,117.58,660,4022.895095,3500,2144.11,714,710
1,30000,0.18,1084.43,680,21804.17,14666.23,1084.43,599,595
0,6000,0.14,206.5,700,6940.512546,6000,1141.34,684,680
0,5000,0.11,164.86,695,5301.201365,5000,4480.09,784,780
1,10550,0.21,400.14,660,11110.54,7244.65,50,569,565
0,3100,0.09,98.57,705,3546.753737,3100,98.35,739,735
0,35000,0.05,1054.02,705,37924.78364,35000,7301.31,704,700
1,2000,0.09,63.22,780,664.11,349.76,63.22,589,585
1,15000,0.13,508.96,680,8655.6,6222.86,534.41,549,545
0,35000,0.11,1145.69,675,41223.44281,35000,1145.66,674,670
0,5000,0.13,169.66,680,5864.64334,5000,2644.85,774,770
0,19950,0.13,676.92,715,23152.90385,19950,11660.21,704,700
0,9000,0.09,284.49,695,10237.06655,9000,284.22,709,705
0,12600,0.13,423.28,665,15091.44228,12600,3671.83,724,720
0,10000,0.11,329.72,675,11677.1314,10000,462.19,679,675
0,15000,0.14,516.25,690,18572.53997,15000,515.87,699,695
0,10000,0.13,339.31,685,11642.32164,10000,5852.93,669,665
0,6000,0.1,194.99,710,6182.267314,6000,210.82,789,785
1,5000,0.13,167.97,690,4329.12,2262.3,167.97,604,600
1,24000,0.17,855.55,675,10338.67,4913.5,855.55,559,555
0,28000,0.09,890.27,665,28009.1,28000,28023.08,644,640
0,7000,0.1,227.49,735,8185.311593,7000,227.24,744,740
0,3500,0.11,114.57,665,4131.609197,3500,108.42,694,690
0,4925,0.08,153.41,740,5455.834352,4925,769.25,719,715
0,20000,0.11,654.68,715,23348.38399,20000,2929.31,754,750
0,6000,0.11,196.41,660,6839.962376,6000,3125.64,744,740
0,12000,0.13,403.12,670,13545.78828,12000,8313.76,739,735
0,4000,0.11,130.94,665,4514.358028,4000,2406.76,734,730
0,12000,0.11,392.81,690,14135.35471,12000,392.71,709,705
0,8000,0.13,268.75,670,9169.707942,8000,4875.39,759,755
0,2100,0.14,71.77,660,2581.190698,2100,214.41,544,540
0,17400,0.11,569.58,715,19392.284,17400,11428.78,799,795
0,4000,0.11,131.89,660,4724.316369,4000,902.06,644,640
0,4500,0.19,164.93,690,5657.376946,4500,2363.53,714,710
1,8400,0.18,303.64,675,5306.17,2963.65,303.64,564,560
0,12000,0.08,375.99,740,12787.85119,12000,9033.28,744,740
0,5000,0.09,158.98,665,5579.639218,5000,1243.56,749,745
0,21000,0.17,748.61,665,22374.87757,21000,18.08,559,555
0,12000,0.11,392.81,670,14139.43977,12000,392.71,734,730
0,5000,0.14,170.87,660,5480.195377,5000,4270.52,689,685
0,8000,0.11,263.78,700,9490.542822,8000,263.35,529,525
0,15000,0.19,549.77,670,19775.63422,15000,549.5,719,715
0,10000,0.17,356.48,680,10967.66824,10000,8814.64,669,665
1,15000,0.13,503.9,685,12465.05,9352.35,503.9,544,540
0,1000,0.13,33.94,660,1216.927223,1000,33.52,724,720
0,7000,0.14,239.21,665,8565.925382,7000,239.18,644,640
0,2200,0.14,75.72,685,2509.330971,2200,1599.87,624,620
0,10000,0.14,341.73,665,12298.14911,10000,341.63,634,630
0,10000,0.07,308.73,810,10881.25598,10000,5017.07,804,800
1,4800,0.14,164.03,670,2283.33,1633.16,164.03,569,565
0,15000,0.16,524.33,680,18862.62869,15000,524.07,709,705
0,1200,0.11,39.29,670,1412.578835,1200,38.9,679,675
0,18000,0.13,604.68,740,18726.51829,18000,17466,714,710
0,8100,0.11,265.15,670,9485.174042,8100,2311.29,799,795
0,6000,0.13,201.56,680,7251.784523,6000,201.44,674,670
0,5000,0.14,170.87,730,6101.418725,5000,1324.83,699,695
0,3600,0.09,113.8,680,3833.316006,3600,2911.76,559,555
0,10000,0.18,361.48,675,11565.16775,10000,7915.4,674,670
0,15725,0.11,514.75,665,17647.64274,15725,9925.49,669,665
0,4000,0.17,142.6,685,4122.6,4000,4126.38,749,745
0,2500,0.14,85.44,680,2844.115944,2500,1737.29,699,695
0,9500,0.27,387.79,770,10177.86983,9500,3430.78,709,705
0,10500,0.11,346.2,745,11185.87935,10500,9115.38,779,775
0,4000,0.09,127.19,665,4174.586146,4000,3230.64,724,720
0,30000,0.16,1048.65,690,33861.32359,30000,23426.79,739,735
0,10000,0.13,339.31,685,12226.15874,10000,339.07,679,675
0,6025,0.13,204.44,660,7354.921821,6025,204.04,544,540
1,19025,0.21,721.57,715,17114.41,10157.51,721.57,514,510
0,4000,0.11,131.89,665,4746.483639,4000,278.55,654,650
1,3600,0.14,123.03,670,473.19,81.06,123.03,564,560
0,35000,0.09,1112.83,690,40044.30766,35000,1112.74,739,735
0,35000,0.16,1223.43,750,43429.35133,35000,11650.48,784,780
0,7200,0.1,233.99,725,7753.053604,7200,5885.33,699,695
0,2300,0.13,77.27,710,2778.173187,2300,76.99,649,645
0,12000,0.24,470.74,665,15133.02796,12000,8927.76,749,745
0,8000,0.11,263.78,715,8995.504097,8000,5307.69,744,740
0,14400,0.17,513.33,680,18213.8344,14400,4880.84,689,685
1,6900,0.11,227.51,710,5998.86,4535.72,227.51,569,565
1,26975,0.17,961.6,700,9027.05,4870.59,961.6,599,595
1,8650,0.22,332.1,665,6952.58,4339.04,332.1,644,640
0,24000,0.14,820.15,660,27515.54042,24000,16142.86,709,705
0,3275,0.16,114.48,670,3564.236738,3275,2880.2,749,745
0,2000,0.09,63.6,675,2020.81,2000,2021.81,769,765
0,32000,0.09,1017.45,675,36526.14752,32000,1017.15,729,725
0,8000,0.13,271.45,680,9765.918186,8000,271.17,724,720
0,20000,0.09,635.91,720,22751.69835,20000,21.33,784,780
1,35000,0.25,1391.41,705,30728.92,17243.03,1573.71,554,550
0,6025,0.18,217.79,690,6591.294646,6025,5501.36,699,695
0,5000,0.09,158.98,665,5670.167641,5000,1539.19,664,660
0,30000,0.14,1032.49,700,37193.47755,30000,1032.18,679,675
0,11000,0.05,331.27,765,11922.18164,11000,330.98,764,760
0,16000,0.14,546.77,685,18177.11652,16000,11628.32,649,645
1,16000,0.13,542.89,695,11503.27,7641.82,542.89,529,525
0,15000,0.11,494.57,695,15771.60103,15000,13802.9,719,715
1,4575,0.16,159.92,730,1067.88,409.83,159.92,499,0
0,35000,0.13,1175.76,665,41300.78267,35000,15458.93,639,635
0,5600,0.18,202.43,665,7097.831598,5600,2245.11,654,650
0,26000,0.11,857.26,695,29111.8355,26000,17126.8,779,775
0,10000,0.09,317.96,685,10702.31747,10000,7850.67,569,565
0,10000,0.11,329.72,665,11844.21958,10000,1617.72,674,670
1,4200,0.11,137.49,735,1537.86,1140.06,28.03,539,535
0,18900,0.21,716.83,675,20480.08625,18900,18352.16,619,615
0,5000,0.13,167.97,665,6039.568425,5000,167.73,679,675
0,7800,0.13,262.03,665,8667.542718,7800,5790.75,689,685
0,5000,0.09,158.98,675,5718.100466,5000,158.79,679,675
0,10000,0.07,308.73,780,10856.93645,10000,1731.3,784,780
0,7000,0.09,224.2,710,7933.018627,7000,215.88,704,700
0,2000,0.09,64.06,675,2053.478988,2000,1927.47,594,590
0,16000,0.07,493.97,730,17610.50227,16000,5761.43,799,795
0,8400,0.09,267.08,720,9082.495475,8400,6148.82,759,755
0,22400,0.14,770.93,700,27714.26071,22400,6.7,819,815
0,6000,0.11,197.83,680,7116.943195,6000,394.55,664,660
1,16000,0.17,570.37,660,15067.42,11538.81,570.37,564,560
1,20000,0.1,649.96,730,8549.38,4942.58,649.96,544,540
1,5600,0.13,188.13,700,1308.95,928.37,188.13,554,550
1,12000,0.14,413,675,7233.35,3749.33,413,504,500
0,4500,0.17,160.42,670,4916.405551,4500,4101.57,704,700
0,4000,0.11,130.94,665,4566.745817,4000,2083.77,654,650
0,9600,0.09,303.45,680,10495.4441,9600,6217.36,714,710
0,8000,0.11,263.78,670,9164.186867,8000,3648.8,689,685
0,19600,0.11,641.59,760,22598.76942,19600,1368.94,819,815
1,5000,0.14,172.09,660,2009.22,690.85,172.09,554,550
0,8000,0.11,263.78,710,8963.296217,8000,5280.59,749,745
0,9125,0.25,362.77,665,11197.85631,9125,7220.06,709,705
0,10000,0.14,341.73,725,11805.79383,10000,5328.46,709,705
0,2000,0.11,65.47,710,2354.393613,2000,65.38,664,660
0,5000,0.14,172.09,690,6241.8738,5000,129.49,624,620
0,8400,0.1,272.99,690,9393.632512,8400,5293.89,689,685
1,9600,0.26,385.21,725,10505.4,6082,385.21,529,525
0,4000,0.09,126.44,775,4526.006628,4000,989.51,789,785
0,24000,0.14,825.99,680,26732.73999,24000,19318.15,734,730
1,26750,0.29,1119.24,680,13102.17,4710.08,1119.24,499,0
0,15000,0.13,503.9,700,18118.7913,15000,503.61,699,695
0,7000,0.09,222.57,670,8031.568028,7000,222.39,764,760
1,20000,0.14,688.33,670,10260.71,5732.8,688.33,539,535
0,5000,0.14,170.87,680,6121.621681,5000,999.41,694,690
1,11750,0.21,445.65,710,9798.52,6262.06,913.58,589,585
0,7200,0.09,230.61,660,8052.370813,7200,8.6,704,700
0,18000,0.08,560.66,700,19274.58308,18000,12554.25,784,780
0,15000,0.11,491.01,705,16453.40025,15000,11056.88,729,725
1,6000,0.09,189.66,735,2462.72,1991.33,189.66,579,575
0,10600,0.13,356.09,670,12738.90632,10600,2427.36,679,675
0,10600,0.14,364.82,670,11607.6584,10600,8727.5,699,695
0,5000,0.14,172.09,695,6185.126422,5000,342.12,684,680
1,29725,0.19,1089.45,690,21349.03,5937.47,1089.45,669,665
0,6400,0.13,217.16,665,7006.208334,6400,2969.2,714,710
0,8000,0.05,240.92,745,8415.75622,8000,5286.16,809,805
0,2000,0.14,68.84,700,2476.246979,2000,68.5,764,760
0,7475,0.13,253.64,670,9102.585117,7475,1213.31,609,605
0,16800,0.11,553.92,675,16807.52,16800,16818.24,694,690
0,25000,0.14,860.41,700,28354.81473,25000,18070.14,689,685
0,15000,0.09,476.93,690,17018.35821,15000,4618.61,704,700
0,20000,0.24,784.56,670,23623.10881,20000,17399.94,719,715
0,28000,0.09,896.8,680,32293.36281,28000,896.45,704,700
0,5000,0.14,172.09,660,6167.412187,5000,51.58,684,680
0,20000,0.13,678.61,700,20845.3188,20000,18839.47,684,680
1,20000,0.14,688.33,665,12314.19,3729.42,688.33,569,565
0,5000,0.11,164.86,685,5888.661087,5000,1275.77,804,800
0,30000,0.11,982.02,675,34439.17689,30000,14762.15,709,705
0,29550,0.14,1017,675,33059.04496,29550,23799,674,670
0,8500,0.18,307.26,695,9944.562485,8500,6265.94,694,690
0,7000,0.09,222.57,670,7336.489516,7000,44.65,739,735
0,6000,0.16,209.73,710,7184.10889,6000,3419.36,689,685
0,7000,0.1,227.49,660,7611.301442,7000,4289.58,649,645
0,12000,0.11,395.66,685,12900.28895,12000,10119.18,694,690
0,10000,0.14,341.73,665,11943.53347,10000,4774.97,709,705
0,35000,0.11,1154,665,41511.46701,35000,3451.81,734,730
0,19000,0.21,720.62,665,25601.20825,19000,6167.15,584,580
0,1600,0.19,58.65,670,2107.613911,1600,58.24,779,775
0,9000,0.11,294.61,770,10444.50533,9000,297.36,749,745
0,11575,0.18,418.41,670,13369.28495,11575,9196.75,709,705
1,24000,0.14,820.15,670,17183.13,11396.38,1640.3,599,595
1,6000,0.19,219.91,665,4055.32,2253.97,219.91,514,510
0,2200,0.13,73.91,685,2557.744495,2200,13.58,529,525
0,25000,0.05,752.87,765,25991.20597,25000,19230.16,684,680
0,29175,0.16,1019.82,745,32864.50168,29175,22716.84,764,760
1,9600,0.24,376.59,705,1857.36,961.01,376.59,534,530
0,14000,0.1,454.97,660,15534.98498,14000,9173.56,609,605
0,35000,0.17,1247.68,705,38777.70362,35000,30076.98,739,735
0,7000,0.13,235.16,715,7510.996962,7000,6109.99,714,710
0,16000,0.14,546.77,685,17974.08764,16000,11984.49,684,680
1,16000,0.11,527.55,685,6894.92,3908.99,527.55,544,540
1,15000,0.14,512.6,680,5282.41,2448.38,512.6,559,555
0,2400,0.16,83.9,665,2536.472861,2400,2286.85,754,750
1,7500,0.09,238.47,715,3792.04,2479.16,238.47,584,580
0,25600,0.16,894.85,685,30186.64173,25600,27.14,704,700
1,20000,0.14,688.33,700,16564.64,12150.86,725,589,585
0,8000,0.17,285.19,660,10308.00169,8000,284.82,784,780
0,9600,0.13,322.5,660,11637.17348,9600,322.46,639,635
1,30875,0.13,1047.61,670,19628.4,8946.02,1047.61,599,595
0,5000,0.11,164.86,740,5922.81806,5000,653.68,659,655
0,18000,0.13,604.68,680,19674.72775,18000,14766.95,724,720
0,2400,0.16,83.9,670,2722.779187,2400,1887.94,624,620
0,6000,0.08,186.89,735,6725.325247,6000,186.71,804,800
1,16950,0.18,612.7,660,8560.86,5540.07,612.7,584,580
